Timestamp,Telescope,Filter,Magnitude,Error,Source
2024-09-15 01:21:18,,OMEGA_cal_apphot_ip,16.088997204,0.103,OMEGA_cal_apphot_ip
2024-09-15 01:17:52,,OMEGA_cal_apphot_ip,16.094795011,0.102,OMEGA_cal_apphot_ip
2024-09-15 01:17:52,,OMEGA_apphot_ip,18.281910212,0.103,OMEGA_apphot_ip
2024-09-15 00:58:10,,OMEGA_cal_apphot_ip,16.09640151,0.079,OMEGA_cal_apphot_ip
2024-09-15 00:58:10,,OMEGA_apphot_ip,18.283551237,0.079,OMEGA_apphot_ip
2024-09-15 00:54:44,,OMEGA_cal_apphot_ip,16.119618408,0.118,OMEGA_cal_apphot_ip
2024-09-15 00:54:44,,OMEGA_apphot_ip,18.307267104,0.119,OMEGA_apphot_ip
2024-09-15 00:51:18,,OMEGA_apphot_ip,18.297168786,0.081,OMEGA_apphot_ip
2024-09-15 00:51:18,,OMEGA_cal_apphot_ip,16.109732553,0.081,OMEGA_cal_apphot_ip
2024-09-15 00:47:51,,OMEGA_cal_apphot_ip,16.098430518,0.052,OMEGA_cal_apphot_ip
2024-09-15 00:47:51,,OMEGA_apphot_ip,18.285623852,0.051,OMEGA_apphot_ip
2024-09-15 00:28:10,,OMEGA_cal_apphot_ip,16.082030646,0.057,OMEGA_cal_apphot_ip
2024-09-15 00:28:10,,OMEGA_apphot_ip,18.26887152,0.057,OMEGA_apphot_ip
2024-09-15 00:24:44,,OMEGA_cal_apphot_ip,16.108657333,0.053,OMEGA_cal_apphot_ip
2024-09-15 00:24:44,,OMEGA_apphot_ip,18.296070458,0.052,OMEGA_apphot_ip
2024-09-15 00:21:18,,OMEGA_cal_apphot_ip,16.113787772,0.069,OMEGA_cal_apphot_ip
2024-09-15 00:21:18,,OMEGA_apphot_ip,18.301311158,0.07,OMEGA_apphot_ip
2024-09-15 00:17:52,,OMEGA_cal_apphot_ip,16.109781092,0.088,OMEGA_cal_apphot_ip
2024-09-15 00:17:52,,OMEGA_apphot_ip,18.297218368,0.089,OMEGA_apphot_ip
2024-09-14 18:38:36,ATLAS,o,> 18.226217639,,ATLAS
2024-09-14 18:38:36,ATLAS,o,> 18.298626879,,ATLAS
2024-09-14 18:21:08,ATLAS,o,17.022,0.085,ATLAS
2024-09-14 18:21:08,ATLAS,o,16.787,0.079,ATLAS
2024-09-14 18:10:56,ATLAS,o,17.484,0.162,ATLAS
2024-09-14 18:10:56,ATLAS,o,17.882,0.191,ATLAS
2024-09-14 18:06:06,ATLAS,o,17.866,0.194,ATLAS
2024-09-14 18:06:06,ATLAS,o,17.409,0.158,ATLAS
2024-09-14 03:02:21,,OMEGA_apphot_ip,18.25688847,0.064,OMEGA_apphot_ip
2024-09-14 03:02:21,,OMEGA_cal_apphot_ip,16.070299712,0.064,OMEGA_cal_apphot_ip
2024-09-14 02:58:54,,OMEGA_cal_apphot_ip,16.072545069,0.061,OMEGA_cal_apphot_ip
2024-09-14 02:58:54,,OMEGA_apphot_ip,18.259182083,0.061,OMEGA_apphot_ip
2024-09-14 02:55:28,,OMEGA_cal_apphot_ip,16.090526281,0.086,OMEGA_cal_apphot_ip
2024-09-14 02:55:28,,OMEGA_apphot_ip,18.27754974,0.087,OMEGA_apphot_ip
2024-09-14 02:52:02,,OMEGA_apphot_ip,18.27441509,0.052,OMEGA_apphot_ip
2024-09-14 02:52:02,,OMEGA_cal_apphot_ip,16.087457582,0.052,OMEGA_cal_apphot_ip
2024-09-14 02:31:41,,OMEGA_cal_apphot_ip,16.085254454,0.075,OMEGA_cal_apphot_ip
2024-09-14 02:31:41,,OMEGA_apphot_ip,18.272164614,0.076,OMEGA_apphot_ip
2024-09-14 02:28:14,,OMEGA_cal_apphot_ip,16.093568216,0.045,OMEGA_cal_apphot_ip
2024-09-14 02:28:14,,OMEGA_apphot_ip,18.280657051,0.044,OMEGA_apphot_ip
2024-09-14 02:24:48,,OMEGA_cal_apphot_ip,16.0729629,0.069,OMEGA_cal_apphot_ip
2024-09-14 02:24:48,,OMEGA_apphot_ip,18.259608894,0.069,OMEGA_apphot_ip
2024-09-14 02:21:22,,OMEGA_apphot_ip,18.282974607,0.052,OMEGA_apphot_ip
2024-09-14 02:21:22,,OMEGA_cal_apphot_ip,16.095837011,0.052,OMEGA_cal_apphot_ip
2024-09-14 02:04:24,,OGLE_I,15.693,0.01,OGLE
2024-09-14 02:02:34,,OMEGA_apphot_ip,18.257628972,0.064,OMEGA_apphot_ip
2024-09-14 02:02:34,,OMEGA_cal_apphot_ip,16.071024634,0.064,OMEGA_cal_apphot_ip
2024-09-14 01:59:08,,OMEGA_cal_apphot_ip,16.063191029,0.047,OMEGA_cal_apphot_ip
2024-09-14 01:59:08,,OMEGA_apphot_ip,18.24962701,0.046,OMEGA_apphot_ip
2024-09-14 01:55:42,,OMEGA_cal_apphot_ip,16.061189282,0.08,OMEGA_cal_apphot_ip
2024-09-14 01:55:42,,OMEGA_apphot_ip,18.247582243,0.08,OMEGA_apphot_ip
2024-09-14 01:52:16,,OMEGA_apphot_ip,18.253038953,0.047,OMEGA_apphot_ip
2024-09-14 01:52:16,,OMEGA_cal_apphot_ip,16.066531187,0.048,OMEGA_cal_apphot_ip
2024-09-14 01:28:21,,OMEGA_cal_apphot_ip,16.10581009,0.065,OMEGA_cal_apphot_ip
2024-09-14 01:28:21,,OMEGA_apphot_ip,18.293162023,0.065,OMEGA_apphot_ip
2024-09-14 01:24:55,,OMEGA_apphot_ip,18.269080148,0.048,OMEGA_apphot_ip
2024-09-14 01:24:55,,OMEGA_cal_apphot_ip,16.082234884,0.049,OMEGA_cal_apphot_ip
2024-09-14 01:21:29,,OMEGA_cal_apphot_ip,16.082140119,0.041,OMEGA_cal_apphot_ip
2024-09-14 01:21:29,,OMEGA_apphot_ip,18.268983346,0.039,OMEGA_apphot_ip
2024-09-14 01:18:03,,OMEGA_apphot_ip,18.284968223,0.075,OMEGA_apphot_ip
2024-09-14 01:18:03,,OMEGA_cal_apphot_ip,16.097788683,0.075,OMEGA_cal_apphot_ip
2024-09-14 01:02:39,,OMEGA_apphot_ip,18.26186138,0.074,OMEGA_apphot_ip
2024-09-14 01:02:39,,OMEGA_cal_apphot_ip,16.075167994,0.073,OMEGA_cal_apphot_ip
2024-09-14 00:59:12,,OMEGA_cal_apphot_ip,16.094750441,0.053,OMEGA_cal_apphot_ip
2024-09-14 00:59:12,,OMEGA_apphot_ip,18.281864684,0.053,OMEGA_apphot_ip
2024-09-14 00:55:46,,OMEGA_apphot_ip,18.237077525,0.08,OMEGA_apphot_ip
2024-09-14 00:55:46,,OMEGA_cal_apphot_ip,16.050905578,0.079,OMEGA_cal_apphot_ip
2024-09-14 00:52:19,,OMEGA_cal_apphot_ip,16.080026781,0.063,OMEGA_cal_apphot_ip
2024-09-14 00:52:19,,OMEGA_apphot_ip,18.266824589,0.063,OMEGA_apphot_ip
2024-09-14 00:37:33,,OMEGA_apphot_ip,18.253034686,0.062,OMEGA_apphot_ip
2024-09-14 00:37:33,,OMEGA_cal_apphot_ip,16.066527009,0.062,OMEGA_cal_apphot_ip
2024-09-14 00:34:06,,OMEGA_cal_apphot_ip,16.0632763,0.048,OMEGA_cal_apphot_ip
2024-09-14 00:34:06,,OMEGA_apphot_ip,18.249714113,0.048,OMEGA_apphot_ip
2024-09-14 00:30:40,,OMEGA_apphot_ip,18.296210873,0.06,OMEGA_apphot_ip
2024-09-14 00:30:40,,OMEGA_cal_apphot_ip,16.108794795,0.061,OMEGA_cal_apphot_ip
2024-09-14 00:27:14,,OMEGA_apphot_ip,18.253478097,0.073,OMEGA_apphot_ip
2024-09-14 00:27:14,,OMEGA_cal_apphot_ip,16.066961091,0.072,OMEGA_cal_apphot_ip
2024-09-13 20:34:42,ATLAS,o,17.279,0.148,ATLAS
2024-09-13 20:34:42,ATLAS,o,16.869,0.123,ATLAS
2024-09-13 20:24:46,ATLAS,o,16.938,0.124,ATLAS
2024-09-13 20:24:46,ATLAS,o,17.429,0.157,ATLAS
2024-09-13 20:19:21,ATLAS,o,17.249,0.138,ATLAS
2024-09-13 20:19:21,ATLAS,o,17.903,0.269,ATLAS
2024-09-13 19:57:31,ATLAS,o,17.336,0.128,ATLAS
2024-09-13 19:57:31,ATLAS,o,16.888,0.105,ATLAS
2024-09-13 18:50:08,,OMEGA_apphot_ip,18.3395583,0.084,OMEGA_apphot_ip
2024-09-13 18:50:08,,OMEGA_cal_apphot_ip,16.151230216,0.083,OMEGA_cal_apphot_ip
2024-09-13 18:48:30,,OMEGA_cal_apphot_ip,16.124872736,0.106,OMEGA_cal_apphot_ip
2024-09-13 18:48:30,,OMEGA_apphot_ip,18.312634356,0.108,OMEGA_apphot_ip
2024-09-13 18:46:51,,OMEGA_apphot_ip,18.261735325,0.08,OMEGA_apphot_ip
2024-09-13 18:46:51,,OMEGA_cal_apphot_ip,16.075044591,0.079,OMEGA_cal_apphot_ip
2024-09-13 18:38:46,,OMEGA_apphot_ip,18.273099889,0.08,OMEGA_apphot_ip
2024-09-13 18:38:46,,OMEGA_cal_apphot_ip,16.086170052,0.08,OMEGA_cal_apphot_ip
2024-09-13 18:37:08,,OMEGA_cal_apphot_ip,16.122448986,0.079,OMEGA_cal_apphot_ip
2024-09-13 18:37:08,,OMEGA_apphot_ip,18.310158515,0.079,OMEGA_apphot_ip
2024-09-13 18:35:29,,OMEGA_apphot_ip,18.319626969,0.077,OMEGA_apphot_ip
2024-09-13 18:35:29,,OMEGA_cal_apphot_ip,16.131718229,0.076,OMEGA_cal_apphot_ip
2024-09-13 18:33:51,,OMEGA_apphot_ip,18.298976196,0.071,OMEGA_apphot_ip
2024-09-13 18:33:51,,OMEGA_cal_apphot_ip,16.111501936,0.071,OMEGA_cal_apphot_ip
2024-09-13 18:32:12,,OMEGA_cal_apphot_ip,16.088759722,0.079,OMEGA_cal_apphot_ip
2024-09-13 18:32:12,,OMEGA_apphot_ip,18.275745215,0.08,OMEGA_apphot_ip
2024-09-13 18:01:59,,OMEGA_cal_apphot_ip,16.073151259,0.079,OMEGA_cal_apphot_ip
2024-09-13 18:01:59,,OMEGA_apphot_ip,18.259801302,0.08,OMEGA_apphot_ip
2024-09-13 18:00:21,,OMEGA_cal_apphot_ip,16.092759983,0.073,OMEGA_cal_apphot_ip
2024-09-13 18:00:21,,OMEGA_apphot_ip,18.279831448,0.073,OMEGA_apphot_ip
2024-09-13 17:58:43,,OMEGA_apphot_ip,18.274626448,0.06,OMEGA_apphot_ip
2024-09-13 17:58:43,,OMEGA_cal_apphot_ip,16.087664493,0.06,OMEGA_cal_apphot_ip
2024-09-13 17:57:05,,OMEGA_cal_apphot_ip,16.109340826,0.062,OMEGA_cal_apphot_ip
2024-09-13 17:57:05,,OMEGA_apphot_ip,18.29676864,0.062,OMEGA_apphot_ip
2024-09-13 17:55:27,,OMEGA_cal_apphot_ip,16.06418679,0.067,OMEGA_cal_apphot_ip
2024-09-13 17:55:27,,OMEGA_apphot_ip,18.250644172,0.067,OMEGA_apphot_ip
2024-09-13 17:29:27,,OMEGA_cal_apphot_ip,16.064203026,0.084,OMEGA_cal_apphot_ip
2024-09-13 17:29:27,,OMEGA_apphot_ip,18.250660756,0.084,OMEGA_apphot_ip
2024-09-13 17:27:49,,OMEGA_cal_apphot_ip,16.067274058,0.08,OMEGA_cal_apphot_ip
2024-09-13 17:27:49,,OMEGA_apphot_ip,18.25379779,0.081,OMEGA_apphot_ip
2024-09-13 17:26:11,,OMEGA_apphot_ip,18.275583612,0.102,OMEGA_apphot_ip
2024-09-13 17:26:11,,OMEGA_cal_apphot_ip,16.088601519,0.1,OMEGA_cal_apphot_ip
2024-09-13 12:25:48,,OMEGA_cal_apphot_ip,16.098958864,0.076,OMEGA_cal_apphot_ip
2024-09-13 12:25:48,,OMEGA_apphot_ip,18.286163553,0.076,OMEGA_apphot_ip
2024-09-13 12:24:11,,OMEGA_cal_apphot_ip,16.105885272,0.069,OMEGA_cal_apphot_ip
2024-09-13 12:24:11,,OMEGA_apphot_ip,18.293238821,0.069,OMEGA_apphot_ip
2024-09-13 12:22:35,,OMEGA_cal_apphot_ip,16.098302034,0.117,OMEGA_cal_apphot_ip
2024-09-13 12:22:35,,OMEGA_apphot_ip,18.285492607,0.119,OMEGA_apphot_ip
2024-09-13 12:20:58,,OMEGA_apphot_ip,18.332908548,0.098,OMEGA_apphot_ip
2024-09-13 12:20:58,,OMEGA_cal_apphot_ip,16.144720371,0.097,OMEGA_cal_apphot_ip
2024-09-13 12:19:22,,OMEGA_apphot_ip,18.269173816,0.077,OMEGA_apphot_ip
2024-09-13 12:19:22,,OMEGA_cal_apphot_ip,16.082326581,0.077,OMEGA_cal_apphot_ip
2024-09-13 11:53:17,,OMEGA_apphot_ip,18.26957008,0.073,OMEGA_apphot_ip
2024-09-13 11:53:17,,OMEGA_cal_apphot_ip,16.082714508,0.072,OMEGA_cal_apphot_ip
2024-09-13 11:51:41,,OMEGA_apphot_ip,18.253852891,0.055,OMEGA_apphot_ip
2024-09-13 11:51:41,,OMEGA_cal_apphot_ip,16.067328,0.056,OMEGA_cal_apphot_ip
2024-09-13 11:50:04,,OMEGA_apphot_ip,18.26748881,0.06,OMEGA_apphot_ip
2024-09-13 11:50:04,,OMEGA_cal_apphot_ip,16.080677026,0.061,OMEGA_cal_apphot_ip
2024-09-13 11:48:27,,OMEGA_apphot_ip,18.270980249,0.079,OMEGA_apphot_ip
2024-09-13 11:48:27,,OMEGA_cal_apphot_ip,16.084095008,0.078,OMEGA_cal_apphot_ip
2024-09-13 11:46:50,,OMEGA_apphot_ip,18.278427719,0.089,OMEGA_apphot_ip
2024-09-13 11:46:50,,OMEGA_cal_apphot_ip,16.091385788,0.089,OMEGA_cal_apphot_ip
2024-09-13 11:37:58,,OMEGA_apphot_ip,18.29094485,0.062,OMEGA_apphot_ip
2024-09-13 11:37:58,,OMEGA_cal_apphot_ip,16.103639565,0.062,OMEGA_cal_apphot_ip
2024-09-13 11:36:21,,OMEGA_cal_apphot_ip,16.105090786,0.081,OMEGA_cal_apphot_ip
2024-09-13 11:36:21,,OMEGA_apphot_ip,18.29242726,0.082,OMEGA_apphot_ip
2024-09-13 11:33:38,,OMEGA_cal_apphot_ip,16.070498751,0.06,OMEGA_cal_apphot_ip
2024-09-13 11:33:38,,OMEGA_apphot_ip,18.257091787,0.06,OMEGA_apphot_ip
2024-09-13 11:32:02,,OMEGA_cal_apphot_ip,16.076500341,0.056,OMEGA_cal_apphot_ip
2024-09-13 11:32:02,,OMEGA_apphot_ip,18.26322236,0.055,OMEGA_apphot_ip
2024-09-13 11:30:25,,OMEGA_cal_apphot_ip,16.088091524,0.087,OMEGA_cal_apphot_ip
2024-09-13 11:30:25,,OMEGA_apphot_ip,18.275062657,0.088,OMEGA_apphot_ip
2024-09-13 11:28:48,,OMEGA_cal_apphot_ip,16.08554873,0.084,OMEGA_cal_apphot_ip
2024-09-13 11:28:48,,OMEGA_apphot_ip,18.272465214,0.085,OMEGA_apphot_ip
2024-09-13 11:27:12,,OMEGA_apphot_ip,18.25144549,0.076,OMEGA_apphot_ip
2024-09-13 11:27:12,,OMEGA_cal_apphot_ip,16.064971249,0.076,OMEGA_cal_apphot_ip
2024-09-13 11:15:33,,OMEGA_apphot_ip,18.297989063,0.069,OMEGA_apphot_ip
2024-09-13 11:15:33,,OMEGA_cal_apphot_ip,16.110535572,0.069,OMEGA_cal_apphot_ip
2024-09-13 11:14:08,,OMEGA_apphot_ip,18.242347644,0.071,OMEGA_apphot_ip
2024-09-13 11:14:08,,OMEGA_cal_apphot_ip,16.056064816,0.071,OMEGA_cal_apphot_ip
2024-09-13 11:12:31,,OMEGA_cal_apphot_ip,16.106180843,0.104,OMEGA_cal_apphot_ip
2024-09-13 11:12:31,,OMEGA_apphot_ip,18.293540744,0.105,OMEGA_apphot_ip
2024-09-13 09:30:34,,OMEGA_apphot_ip,18.276162688,0.083,OMEGA_apphot_ip
2024-09-13 09:30:34,,OMEGA_cal_apphot_ip,16.089168412,0.082,OMEGA_cal_apphot_ip
2024-09-13 09:29:14,,OMEGA_cal_apphot_ip,16.104085111,0.079,OMEGA_cal_apphot_ip
2024-09-13 09:29:14,,OMEGA_apphot_ip,18.291399972,0.079,OMEGA_apphot_ip
2024-09-13 09:27:37,,OMEGA_cal_apphot_ip,16.058611165,0.071,OMEGA_cal_apphot_ip
2024-09-13 09:27:37,,OMEGA_apphot_ip,18.244948717,0.071,OMEGA_apphot_ip
2024-09-13 08:55:52,,OMEGA_apphot_ip,18.265938115,0.058,OMEGA_apphot_ip
2024-09-13 08:55:52,,OMEGA_cal_apphot_ip,16.079158958,0.059,OMEGA_cal_apphot_ip
2024-09-13 08:54:15,,OMEGA_cal_apphot_ip,16.082629968,0.062,OMEGA_cal_apphot_ip
2024-09-13 08:54:15,,OMEGA_apphot_ip,18.269483723,0.061,OMEGA_apphot_ip
2024-09-13 08:52:38,,OMEGA_cal_apphot_ip,16.085190962,0.059,OMEGA_cal_apphot_ip
2024-09-13 08:52:38,,OMEGA_apphot_ip,18.272099757,0.059,OMEGA_apphot_ip
2024-09-13 08:51:02,,OMEGA_cal_apphot_ip,16.094148002,0.095,OMEGA_cal_apphot_ip
2024-09-13 08:51:02,,OMEGA_apphot_ip,18.281249298,0.096,OMEGA_apphot_ip
2024-09-13 08:49:25,,OMEGA_apphot_ip,18.244841492,0.069,OMEGA_apphot_ip
2024-09-13 08:49:25,,OMEGA_cal_apphot_ip,16.058506195,0.069,OMEGA_cal_apphot_ip
2024-09-13 02:31:28,,OMEGA_apphot_ip,18.273555296,0.107,OMEGA_apphot_ip
2024-09-13 02:31:28,,OMEGA_cal_apphot_ip,16.086615877,0.105,OMEGA_cal_apphot_ip
2024-09-13 02:29:52,,OMEGA_cal_apphot_ip,16.1228634,0.06,OMEGA_cal_apphot_ip
2024-09-13 02:29:52,,OMEGA_apphot_ip,18.310581835,0.06,OMEGA_apphot_ip
2024-09-13 02:27:04,,OMEGA_cal_apphot_gp,17.878389389,0.081,OMEGA_cal_apphot_gp
2024-09-13 02:27:04,,OMEGA_apphot_gp,19.634724091,0.086,OMEGA_apphot_gp
2024-09-13 02:23:38,,OMEGA_apphot_gp,19.673800432,0.076,OMEGA_apphot_gp
2024-09-13 02:23:38,,OMEGA_cal_apphot_gp,17.914482534,0.072,OMEGA_cal_apphot_gp
2024-09-13 02:20:12,,OMEGA_cal_apphot_gp,17.891611327,0.087,OMEGA_cal_apphot_gp
2024-09-13 02:20:12,,OMEGA_apphot_gp,19.649038857,0.092,OMEGA_apphot_gp
2024-09-13 02:16:41,,OMEGA_cal_apphot_gp,17.900903738,0.09,OMEGA_cal_apphot_gp
2024-09-13 02:16:41,,OMEGA_apphot_gp,19.659099312,0.095,OMEGA_apphot_gp
2024-09-13 00:34:22,,OMEGA_apphot_ip,18.266667789,0.076,OMEGA_apphot_ip
2024-09-13 00:34:22,,OMEGA_cal_apphot_ip,16.07987328,0.076,OMEGA_cal_apphot_ip
2024-09-13 00:32:45,,OMEGA_apphot_ip,18.247373192,0.071,OMEGA_apphot_ip
2024-09-13 00:32:45,,OMEGA_cal_apphot_ip,16.06098463,0.071,OMEGA_cal_apphot_ip
2024-09-12 23:34:55,,OMEGA_apphot_ip,18.274692629,0.044,OMEGA_apphot_ip
2024-09-12 23:34:55,,OMEGA_cal_apphot_ip,16.087729281,0.045,OMEGA_cal_apphot_ip
2024-09-12 23:33:18,,OMEGA_cal_apphot_ip,16.106651398,0.064,OMEGA_cal_apphot_ip
2024-09-12 23:33:18,,OMEGA_apphot_ip,18.294021412,0.064,OMEGA_apphot_ip
2024-09-12 23:31:42,,OMEGA_cal_apphot_ip,16.135563057,0.097,OMEGA_cal_apphot_ip
2024-09-12 23:31:42,,OMEGA_apphot_ip,18.323554429,0.098,OMEGA_apphot_ip
2024-09-12 23:30:04,,OMEGA_apphot_ip,18.294958842,0.094,OMEGA_apphot_ip
2024-09-12 23:30:04,,OMEGA_cal_apphot_ip,16.107569105,0.093,OMEGA_cal_apphot_ip
2024-09-12 23:28:28,,OMEGA_cal_apphot_ip,16.077345782,0.083,OMEGA_cal_apphot_ip
2024-09-12 23:28:28,,OMEGA_apphot_ip,18.264085971,0.083,OMEGA_apphot_ip
2024-09-12 21:23:30,,OMEGA_apphot_ip,18.257112151,0.085,OMEGA_apphot_ip
2024-09-12 21:23:30,,OMEGA_cal_apphot_ip,16.070518686,0.084,OMEGA_cal_apphot_ip
2024-09-12 21:21:52,,OMEGA_apphot_ip,18.279522347,0.074,OMEGA_apphot_ip
2024-09-12 21:21:52,,OMEGA_cal_apphot_ip,16.092457385,0.073,OMEGA_cal_apphot_ip
2024-09-12 21:20:14,,OMEGA_cal_apphot_ip,16.052823977,0.077,OMEGA_cal_apphot_ip
2024-09-12 21:20:14,,OMEGA_apphot_ip,18.239037154,0.078,OMEGA_apphot_ip
2024-09-12 21:18:35,,OMEGA_cal_apphot_ip,16.106944686,0.103,OMEGA_cal_apphot_ip
2024-09-12 21:18:35,,OMEGA_apphot_ip,18.294321003,0.105,OMEGA_apphot_ip
2024-09-12 21:16:57,,OMEGA_cal_apphot_ip,16.129454974,0.102,OMEGA_cal_apphot_ip
2024-09-12 21:16:57,,OMEGA_apphot_ip,18.317315073,0.103,OMEGA_apphot_ip
2024-09-12 20:54:56,,OMEGA_cal_apphot_ip,16.046293433,0.088,OMEGA_cal_apphot_ip
2024-09-12 20:54:56,,OMEGA_apphot_ip,18.232366258,0.089,OMEGA_apphot_ip
2024-09-12 20:53:17,,OMEGA_cal_apphot_ip,16.076714728,0.092,OMEGA_cal_apphot_ip
2024-09-12 20:53:17,,OMEGA_apphot_ip,18.263441355,0.093,OMEGA_apphot_ip
2024-09-12 20:51:37,,OMEGA_apphot_ip,18.315492063,0.098,OMEGA_apphot_ip
2024-09-12 20:51:37,,OMEGA_cal_apphot_ip,16.127670319,0.097,OMEGA_cal_apphot_ip
2024-09-12 20:49:58,,OMEGA_cal_apphot_ip,16.124062037,0.094,OMEGA_cal_apphot_ip
2024-09-12 20:49:58,,OMEGA_apphot_ip,18.311806233,0.095,OMEGA_apphot_ip
2024-09-12 20:48:20,,OMEGA_cal_apphot_ip,16.066683023,0.078,OMEGA_cal_apphot_ip
2024-09-12 20:48:20,,OMEGA_apphot_ip,18.253194053,0.078,OMEGA_apphot_ip
2024-09-12 20:24:35,,OMEGA_cal_apphot_ip,16.162101864,0.11,OMEGA_cal_apphot_ip
2024-09-12 20:24:35,,OMEGA_apphot_ip,18.350663597,0.112,OMEGA_apphot_ip
2024-09-12 20:22:57,,OMEGA_cal_apphot_ip,16.119084738,0.1,OMEGA_cal_apphot_ip
2024-09-12 20:22:57,,OMEGA_apphot_ip,18.306721964,0.102,OMEGA_apphot_ip
2024-09-12 20:21:19,,OMEGA_apphot_ip,18.303872349,0.088,OMEGA_apphot_ip
2024-09-12 20:21:19,,OMEGA_cal_apphot_ip,16.116295077,0.087,OMEGA_cal_apphot_ip
2024-09-12 20:19:40,,OMEGA_cal_apphot_ip,16.032026664,0.092,OMEGA_cal_apphot_ip
2024-09-12 20:19:40,,OMEGA_apphot_ip,18.217792873,0.093,OMEGA_apphot_ip
2024-09-12 20:18:02,,OMEGA_cal_apphot_ip,16.068189209,0.085,OMEGA_cal_apphot_ip
2024-09-12 20:18:02,,OMEGA_apphot_ip,18.254732609,0.086,OMEGA_apphot_ip
2024-09-12 19:57:38,,OMEGA_cal_apphot_ip,16.06562742,0.08,OMEGA_cal_apphot_ip
2024-09-12 19:57:38,,OMEGA_apphot_ip,18.252115763,0.081,OMEGA_apphot_ip
2024-09-12 19:56:00,,OMEGA_cal_apphot_ip,16.071838989,0.071,OMEGA_cal_apphot_ip
2024-09-12 19:56:00,,OMEGA_apphot_ip,18.258460829,0.072,OMEGA_apphot_ip
2024-09-12 19:54:21,,OMEGA_cal_apphot_ip,16.064181473,0.057,OMEGA_cal_apphot_ip
2024-09-12 19:54:21,,OMEGA_apphot_ip,18.25063874,0.057,OMEGA_apphot_ip
2024-09-12 19:52:43,,OMEGA_cal_apphot_ip,16.092691539,0.072,OMEGA_cal_apphot_ip
2024-09-12 19:52:43,,OMEGA_apphot_ip,18.279761533,0.072,OMEGA_apphot_ip
2024-09-12 19:51:05,,OMEGA_cal_apphot_ip,16.072705114,0.076,OMEGA_cal_apphot_ip
2024-09-12 19:51:05,,OMEGA_apphot_ip,18.259345568,0.076,OMEGA_apphot_ip
2024-09-12 19:38:13,,OMEGA_apphot_ip,18.342269999,0.114,OMEGA_apphot_ip
2024-09-12 19:38:13,,OMEGA_cal_apphot_ip,16.153884862,0.113,OMEGA_cal_apphot_ip
2024-09-12 19:36:35,,OMEGA_cal_apphot_ip,16.074824082,0.077,OMEGA_cal_apphot_ip
2024-09-12 19:36:35,,OMEGA_apphot_ip,18.261510076,0.077,OMEGA_apphot_ip
2024-09-12 19:24:24,,OMEGA_cal_apphot_ip,16.043695647,0.115,OMEGA_cal_apphot_ip
2024-09-12 19:24:24,,OMEGA_apphot_ip,18.229712642,0.117,OMEGA_apphot_ip
2024-09-12 19:22:44,,OMEGA_apphot_ip,18.275009857,0.083,OMEGA_apphot_ip
2024-09-12 19:22:44,,OMEGA_cal_apphot_ip,16.088039836,0.083,OMEGA_cal_apphot_ip
2024-09-12 19:21:06,,OMEGA_apphot_ip,18.272430376,0.062,OMEGA_apphot_ip
2024-09-12 19:21:06,,OMEGA_cal_apphot_ip,16.085514625,0.063,OMEGA_cal_apphot_ip
2024-09-12 19:02:33,,OMEGA_apphot_ip,18.309005982,0.104,OMEGA_apphot_ip
2024-09-12 19:02:33,,OMEGA_cal_apphot_ip,16.121320701,0.103,OMEGA_cal_apphot_ip
2024-09-12 19:00:54,,OMEGA_cal_apphot_ip,16.07829183,0.062,OMEGA_cal_apphot_ip
2024-09-12 19:00:54,,OMEGA_apphot_ip,18.265052352,0.062,OMEGA_apphot_ip
2024-09-12 18:59:16,,OMEGA_cal_apphot_ip,16.032632797,0.08,OMEGA_cal_apphot_ip
2024-09-12 18:59:16,,OMEGA_apphot_ip,18.218412033,0.081,OMEGA_apphot_ip
2024-09-12 18:55:59,,OMEGA_cal_apphot_ip,16.08590312,0.076,OMEGA_cal_apphot_ip
2024-09-12 18:55:59,,OMEGA_apphot_ip,18.27282722,0.077,OMEGA_apphot_ip
2024-09-12 18:05:04,,OMEGA_cal_apphot_ip,16.065154007,0.074,OMEGA_cal_apphot_ip
2024-09-12 18:05:04,,OMEGA_apphot_ip,18.251632176,0.074,OMEGA_apphot_ip
2024-09-12 18:03:26,,OMEGA_cal_apphot_ip,16.085367411,0.066,OMEGA_cal_apphot_ip
2024-09-12 18:03:26,,OMEGA_apphot_ip,18.272279998,0.066,OMEGA_apphot_ip
2024-09-12 18:01:47,,OMEGA_apphot_ip,18.251131486,0.078,OMEGA_apphot_ip
2024-09-12 18:01:47,,OMEGA_cal_apphot_ip,16.064663852,0.078,OMEGA_cal_apphot_ip
2024-09-12 18:00:09,,OMEGA_apphot_ip,18.248686006,0.077,OMEGA_apphot_ip
2024-09-12 18:00:09,,OMEGA_cal_apphot_ip,16.062269823,0.077,OMEGA_cal_apphot_ip
2024-09-12 17:58:26,,OMEGA_apphot_ip,18.272860877,0.069,OMEGA_apphot_ip
2024-09-12 17:58:26,,OMEGA_cal_apphot_ip,16.085936069,0.069,OMEGA_cal_apphot_ip
2024-09-11 12:22:41,,H50_SDSS_r,17.028612461,0.015,H50_SDSS_r
2024-09-10 10:25:21,,H50_SDSS_r,17.042592136,0.015,H50_SDSS_r
2024-09-10 10:22:12,,H50_SDSS_r,17.020494372,0.015,H50_SDSS_r
2024-09-10 10:19:04,,H50_SDSS_r,16.986636208,0.015,H50_SDSS_r
